Strains	Propidium_p.value	Propidium_Mean	Propidium_est	Propidium_ci	Propidium_p.adj	Suberin_p.value	Suberin_Mean	Suberin_est	Suberin_ci	Suberin_p.adj
RMF111	0.875750867505093	0.104798410026782	-0.0034205637616774	0.055594263956006	0.916775735123142	0.000388554885909677	0.623762597984322	0.283457477817133	0.085784723654655	0.00121532956795809
RMF112	0.00207463099930626	0.0654566803727199	-0.0424189907393815	0.0211537650981788	0.0246584713060401	5.03554797055855e-06	1	0.682901484480432	0	4.55388686033121e-05
RMF113	0.0247851173451193	0.0776799286423374	-0.030195742469764	0.0260550584512343	0.0936632771092659	0.000851983760815962	0.655705444988085	0.338606929468517	0.172478864849015	0.00222908958804679
RMF114	0.00175587528805155	0.0549155480407187	-0.0529601230713827	0.0315658840722652	0.021483650583219	3.21576543035614e-05	0.660966810966811	0.343868295447243	0.0989077316140011	0.000173734859614046
RMF115A	0.022697612367648	0.0577403601548262	-0.0601734332450229	0.0290647355503626	0.0925706543621722	0.0511332169423196	0.472672978330761	0.109171375766659	0.117188584185918	0.0725986970921671
RMF125	0.564519706240312	0.0947533885814158	-0.00950461316464903	0.03513814096443	0.678728895364075	0.351234722614286	0.468319503386874	-0.0445896195044373	0.0841484795113881	0.397047947303106
RMF131	0.491547473538205	0.0911545588933931	-0.0131034428526717	0.0525446328615088	0.627250763778814	0.0139316043758939	0.65014595010928	0.137236827217969	0.078870517921865	0.0229073020568058
RMF135	0.0127779082100588	0.0365566569894252	-0.073588931688858	0.00692771264079195	0.0708747975384597	0.00062406833304678	0.638848872882486	0.222093174876788	0.069545482023793	0.00177816730511959
RMF136	0.000852868237027614	0.0650318952650361	-0.0428335365995555	0.0198284861418325	0.0181378232424349	0.000776327785334257	0.617569573283859	0.193397741834827	0.0952264646939369	0.00205703821886678
RMF138	0.106391380811266	0.0772476353499223	-0.0344405993540016	0.0377450382019855	0.216108527173364	0.000165162635887716	0.657757959803907	0.331950473172891	0.118150555455473	0.000613461219011516
RMF140	0.0075782045489926	0.0527218020122765	-0.0589664326916474	0.0282132159258489	0.0516808703669003	0.00180418029626564	0.559723727703753	0.233916241072737	0.121317939565334	0.00433149357735626
RMF157	0.507298338530621	0.100825878806587	-0.0108623558973369	0.0234483775968077	0.639503360087086	0.000125627967663362	0.541233758582645	0.215426271951629	0.0462073911665328	0.000493030514603383
RMF160	0.0117550349761465	0.0326208670764846	-0.0775247216017986	0.00427313677296182	0.0676838799952841	2.16279971432353e-06	0.973076923076923	0.556321225071225	0.0747504451399406	2.43168832745564e-05
RMF161	0.0377111276094096	0.0601549068197941	-0.0499906818584892	0.00637044497264363	0.117913515901425	0.0273253758775853	0.694210643905643	0.277454945899945	0.236592870711182	0.040597701303841
RMF162	0.0171499550352451	0.0600191713414154	-0.0501264173368678	0.0248315724656693	0.0849331106507377	0.00291482418401714	0.588105109005908	0.17134941100021	0.071070995176909	0.00628272984741518
RMF164	0.041243443059169	0.0644390433646592	-0.0457065453136241	0.0166485442916792	0.122476979346044	6.4982669568491e-05	0.948936170212766	0.532180472207068	0.141775920265419	0.000303739219556093
RMF166A	0.0842605977888264	0.0846060403795561	-0.0270821943243678	0.0108426671745776	0.189472479352172	0.0117455482946609	0.45100791251175	0.125200425880734	0.0778446649240179	0.0200251970925367
RMF177	0.142706363721848	0.083141910061238	-0.0347718833386112	0.0351731711556642	0.26384821025906	0.147204147631868	0.517034520101747	0.153532917537644	0.223959676421948	0.183667955563777
RMF178	0.0612373299645778	0.069048266975432	-0.0410973217028513	0.00746292828719371	0.157251415217681	0.0010162868316955	0.635536881419234	0.218781183413536	0.0780583397700885	0.00260972420978599
RMF196	0.0243635586641467	0.0515914863428131	-0.0585541023354702	0.00703627434180813	0.0936632771092659	0.0787194963049166	0.343889792103548	-0.0728659059021504	0.0612295879232958	0.107017354453743
RMF20	1.18335092883178e-05	0.0424641429828027	-0.0654583494461619	0.00493534252288271	0.00206986173997134	0.00197243215303226	0.639386587034963	0.280344104094175	0.0749011978881954	0.00463577274384984
RMF21	0.169277816779375	0.0907912898932274	-0.0171312025357372	0.0255798646934353	0.294642559749874	0.0156374502962073	0.53624525219924	0.177202769258452	0.0416136296819224	0.0249240587096637
RMF212	0.282300538018235	0.0898592058035301	-0.0218290289003938	0.0377626355381645	0.412028406529045	0.0150541087388775	0.439367049107563	0.113559562476547	0.0711509124063103	0.0242889530904418
RMF215	0.00677858670638781	0.0440870892901425	-0.0738267041097067	0.0162135836720705	0.0494915567880403	0.150704163593571	0.471742851837191	0.108241249273089	0.15468354302922	0.186586107306326
RMF217	0.0164575827926974	0.0636501703632076	-0.0480380643407163	0.0122028055962165	0.0849331106507377	0.900248367099939	0.321185345781736	-0.00462214084927975	0.0666338699891228	0.913422733447743
RMF22	0.828971382938924	0.104728095737124	-0.00349087805133504	0.0389312041691756	0.877486247589294	0.00315323437231192	0.779822812846069	0.43951769267888	0.197076203276091	0.00669257907592734
RMF220A	0.0192877495378091	0.0660530079535311	-0.0382049937925337	0.0240220267287053	0.090021526434163	0.00025069316089979	0.911515151515152	0.398606028623841	0.151591959293546	0.000841035120438006
RMF224	0.0268025767850114	0.0687129170563187	-0.0492008763435304	0.0209477559805678	0.0986714331200419	0.00137031263912824	0.637405844155844	0.273904241591742	0.118765593912083	0.00337307726554644
RMF23	0.118045001979182	0.0863098010566643	-0.0216126913723003	0.0289408606722092	0.230629147528829	0.000142072068741755	0.761535593948061	0.402493111007273	0.0555546092092153	0.00053729073269609
RMF231	0.262293390456553	0.0902569884021091	-0.0140010133439557	0.0145828265377362	0.392496584280309	0.244634261455494	0.573573938960936	0.060664816069625	0.0971016791029983	0.285864754959229
RMF25	0.04249865941954	0.0833572205003326	-0.024565271928632	0.0215414469597042	0.123263511338498	8.92536809348638e-05	0.797186233118437	0.438143750177649	0.0640599657341309	0.000382778672875292
RMF254	0.16161091479326	0.0748639693492761	-0.0293940323967887	0.055799923925629	0.288541375768224	0.944064971983423	0.517089497425252	0.0041803745339416	0.130928308893691	0.949202705554903
RMF259	0.145883521058037	0.0801760578609237	-0.0377377355389255	0.0365124032009481	0.267346012159222	0.709872766826881	0.352704700265676	-0.0107969022984267	0.0311193681373534	0.751417483460516
RMF26	0.0334393611122748	0.454382856680951	0.346460364251986	0.296354206955745	0.113187900806495	0.00921677835794977	0.637626262626263	0.278583779685475	0.165789951646746	0.0163853837474663
RMF261	0.0213585859028118	0.0503152349048676	-0.0598303537734156	0.0100074634080087	0.0906650177098951	0.225209736745702	0.359709027531608	-0.0570466704740898	0.0851782632213633	0.267259836291685
RMF267	0.0180643776848882	0.0655114039527038	-0.0524023894471454	0.0180180526939618	0.0884091896107468	0.000749764466616064	0.636256352899	0.272754750334897	0.103724939776102	0.00201227108459537
RMF27	0.0928421571203257	0.0827793245173035	-0.0289089101866204	0.0207756542451883	0.201158007094039	0.341746199200912	0.36944568650114	0.0436381998701243	0.0947216990203872	0.387374438331279
RMF273	0.673324945129804	0.0991445498743089	-0.00511345187175588	0.0189572107216976	0.76740596486027	0.0213919922789169	0.621254336071658	0.108345213180347	0.0505824174263768	0.0329595140297387
RMF278	0.0310514783032249	0.047298747941056	-0.0628468407372272	0.0652921252851005	0.107645124784513	1.19746946813043e-05	1	0.583244301994302	0	8.03463385068157e-05
RMF279	0.000566584992031233	0.18865416241678	0.0843961606707152	0.0333821019850936	0.0138646680402937	0.000596531218340286	0.298052149662057	-0.214856973229254	0.0578340913660754	0.00171483432294926
RMF280	0.0402880051110303	0.195336574144773	0.0910785723987081	0.191877119682818	0.122334380483128	0.00237069700884125	0.910569105691057	0.397659982799746	0.38479008152231	0.00530220406278473
RMF283	0.877107554276468	0.10059324054042	-0.00366476120564474	0.0580325571152955	0.916775735123142	4.7108839518582e-07	1	0.487090877108689	0	8.16553218322088e-06
RMF285	0.0118772193260955	0.0555615755480888	-0.0623522178517603	0.0250434391866624	0.0676838799952841	0.000101083909981646	0.938709677419355	0.575208074855252	0.170169216125026	0.000416345609429354
RMF29	0.160637120736231	0.0878047428162764	-0.0204142309721826	0.0312050079202509	0.288038975113242	8.78846417347234e-06	0.824860179555221	0.484555059388032	0.132273231588041	6.09333516027416e-05
RMF292	0.0213242838074812	0.050890957077768	-0.0592546316005152	0.0128566072138149	0.0906650177098951	0.176745199317607	0.368095926819877	-0.0486597711858214	0.0443903092321344	0.214361524536806
RMF295	0.005622152535132	0.0445411104917317	-0.0656044781865515	0.0268452856486104	0.0458591265610767	8.23863384407732e-05	0.676929598780434	0.260173900774736	0.048674807923358	0.00036076543990907
RMF3	0.375854649808281	0.0984142127521294	-0.00950827967683518	0.0242909007885121	0.505426830122319	0.00236322716880134	0.642581554761474	0.283539071820686	0.0906263208434956	0.00530220406278473
RMF300	0.302149575093906	0.0924974660898274	-0.0191907686140965	0.0315548368347248	0.43492810809365	0.000172304034513027	0.652135709339407	0.326328222708391	0.116365732082271	0.000628758582082623
RMF305	0.0189429623167315	0.0635324140962542	-0.0481558206076697	0.0272258630154323	0.090021526434163	1.40953429091249e-05	1	0.674192513368984	0	9.02101946183991e-05
RMF31	0.37235345690051	0.135035900527237	0.0268169267387783	0.0979121064718058	0.502918954774714	0.00798516133121809	0.698828982009653	0.358523861842464	0.351763814120524	0.0145694171657312
RMF312A	0.10184727681857	0.0706922974709916	-0.0394532912072916	0.0411180657954626	0.209542173673475	6.92017781475054e-08	1	0.583244301994302	0	1.43939698546811e-06
RMF314	0.0152889664823128	0.0475513687308844	-0.0625942199473988	0.0164031819171433	0.0822471300884231	0.0145453083492236	0.705243958048336	0.288488260042638	0.210218455700845	0.0236361260674884
RMF322	0.503567439328547	0.0983875799970723	-0.0133006547068516	0.0417366192934714	0.638670898660597	1.92401841793754e-05	0.585004794663331	0.259197308032315	0.0325792608651626	0.000114341665980288
RMF327	0.927608843651512	0.115484713170239	0.00170122317221036	0.0353394881669421	0.952803157923528	0.00398980006104053	0.513382922594003	0.188756773888906	0.0945284993123466	0.0082987841269643
RMF329	0.0347777337929886	0.158564195211018	0.0447807052129896	0.0380404242661112	0.115740298063066	0.000110032184416497	0.698004247876062	0.373378099170966	0.120486790698276	0.000445809035205105
RMF33	0.0369726743057687	0.0773856064828893	-0.0308333673055697	0.0283393640219366	0.117913515901425	0.00267167761863452	0.701038593785147	0.360733473617958	0.232111942646296	0.00581894182906786
RMF331	0.31415606486716	0.0900869071436093	-0.0236965828544194	0.0647092854193794	0.44910282812625	0.00216994361329348	0.736830357142857	0.412204208437761	0.290556508905523	0.00498727371895076
RMF333	0.712717458729254	0.126473955218423	0.012690465220394	0.110869024535671	0.797017373202606	5.2508769539554e-05	0.931372549019608	0.606746400314512	0.218403177813588	0.000263176483475355
RMF339	0.208868334186022	0.0842148137549446	-0.0296954747238691	0.0416487160911954	0.334189334697635	0.00115136724670938	0.835608465608466	0.424207407458873	0.202111491926222	0.00290284105837031
RMF340	0.0812505585412537	0.0774366742110964	-0.0364736142677173	0.0247164323093357	0.187189929814943	0.281784069727465	0.46904845726356	0.0576473991139672	0.054574251776438	0.322926096436984
RMF345	0.0270994028973455	0.0608704849932893	-0.0530398034855244	0.0212682169393105	0.0988890491692609	1.29553129620746e-06	1	0.588598941850407	0	1.58512064477148e-05
RMF348	0.00282348827688501	0.0417730267756518	-0.0721372617031619	0.016111499223588	0.0312658867391068	0.0137859759118707	0.561888345081622	0.150487286932029	0.0379393217204781	0.0227578015053103
RMF349	0.0105155325521318	0.175711217714521	0.0619277277164925	0.0460131552923872	0.064330316789512	2.413854288833e-07	1	0.675373851294904	0	4.3659277571936e-06
RMF35	0.156988725457903	0.0852622422421134	-0.0229567315463456	0.044092014251293	0.282715626798647	8.0617389330162e-06	0.586680429165262	0.246375308998073	0.0619876552659314	5.93326809784124e-05
RMF350	0.667754123455534	0.123703849679022	0.00992035968099285	0.0660091123813771	0.764979183481395	1.43451163932685e-05	0.946428571428571	0.621802422723475	0.170488194925913	9.04177033272681e-05
RMF351	0.049833736372133	0.068399124221798	-0.0455111642570157	0.0233408414041844	0.135250006272255	0.0499662588060735	0.55893592287264	0.147534864723047	0.124466125085454	0.071184807066187
RMF36	0.515214423105434	0.0958658657565864	-0.0123531080318725	0.0587891954704743	0.645569879553796	0.000914653753451439	0.573423076923077	0.233117956755888	0.123488660652417	0.00236332895301738
RMF360	0.361634209325896	0.0918130025106641	-0.0124449992354007	0.0241199391095922	0.494295150904822	0.0475008087625966	0.612349538843707	0.0994404159523962	0.0733032372973021	0.0681390911904834
RMF362	0.811354289387548	0.107673123775643	-0.00611036622238591	0.0614640384889121	0.867669368599537	0.000878263871149867	0.529001685499275	0.204375536794179	0.0699197606090268	0.00228348606498965
RMF363	0.0725635832570734	0.0791530960013776	-0.0325351387025463	0.0239055523564	0.175502619970596	3.47876560754506e-05	0.592143198742912	0.266335712111896	0.0512294969536054	0.000183185631992246
RMF365	0.0156190463389073	0.0716329394367668	-0.0421505505612619	0.0152371291189312	0.0822471300884231	9.67695186416793e-05	0.670949786034726	0.34632363732963	0.103922011682803	0.000406627472272107
RMF366	0.69244936739475	0.127154750338803	0.0133712603407743	0.0850940640161241	0.783080065193529	9.61354363170099e-05	0.833603238866397	0.508977090161301	0.178000518967851	0.000406627472272107
RMF369	0.585905804679987	0.123070423285896	0.00928693328786703	0.0372935957609958	0.694406879620726	9.92904689413237e-05	0.841203674374406	0.51657752566931	0.182282654153482	0.000413048350795907
RMF370	0.0774627051675729	0.0757234927991371	-0.0380599971988916	0.0486264292552528	0.18276190923468	0.000435040762366589	0.557665501133668	0.233039352428572	0.0738055427639235	0.00133071292018015
RMF374	0.228098075699216	0.0908364895857754	-0.0230737988930383	0.0210011786839833	0.352746466508825	0.000354286266634483	0.858293650793651	0.446892592644058	0.166415269030993	0.00113371605323035
RMF375	0.0201095183982463	0.0659512768867069	-0.0479590115921068	0.0122749144252844	0.0906650177098951	1.29553129620746e-06	1	0.588598941850407	6.89261979826974e-17	1.58512064477148e-05
RMF376	0.00737179434635143	0.0554566161283587	-0.058453672350455	0.0103534505131727	0.0516808703669003	0.000175451885888877	0.754877013514436	0.343475955364843	0.0695441622703423	0.000634678126345851
RMF384	0.151095535794923	0.0810726145299379	-0.0328376739488758	0.0337909380475576	0.274839274645622	0.00618120691828962	0.66209578170891	0.250694723559317	0.139412724394782	0.0117242434703446
RMF389	0.561281489766172	0.124486376859437	0.0107028868614088	0.0442919990646127	0.678728895364075	0.000221788598437725	0.684341134612874	0.359714985907778	0.138867750690885	0.000768867141250778
RMF395	0.0376325110716004	0.0791954969704212	-0.0345879930276074	0.023202700313413	0.117913515901425	2.70111416121222e-05	0.673148773206979	0.348522624501883	0.0744631229631687	0.00015184641771139
RMF397	0.043931688362339	0.165536494910593	0.051753004912564	0.0516391366893968	0.126038499025745	0.000118421079112711	0.793923375801934	0.469297227096838	0.16697292751365	0.000472656689295701
RMF40	0.0460150510725094	0.149147969382783	0.0409289955943239	0.0792553792295575	0.129339603014621	6.7241943476481e-07	0.701284461152882	0.360979340985693	0.0604864667639701	9.99023160222003e-06
RMF41	0.620241169773707	0.103286413385942	-0.00493256040251729	0.0183364033059797	0.724306792750073	0.649050646219785	0.329361170755478	-0.0109439494117108	0.0579589777695749	0.688788440886303
RMF45	0.00115924604533761	0.0632466315945666	-0.0446290395175348	0.0196899768604518	0.0181378232424349	1.77389218421819e-05	0.617298926971344	0.300200411451775	0.0719155699314949	0.000106947702700691
RMF451	0.151293735321749	0.0855499386433187	-0.0261382960606052	0.0229578041430312	0.274839274645622	0.0246105436846222	0.54788814897028	0.222080662339264	0.210832484519143	0.0368272883913771
RMF453	0.00153738665630101	0.0346318046876422	-0.0792784837911715	0.0149473646397761	0.0206307370652007	0.0988987708200543	0.502286188107084	0.0908851299574906	0.0448998931802942	0.131786877762109
RMF455	0.00757232083652779	0.0561471352049821	-0.0577631532738316	0.00891915663323702	0.0516808703669003	1.29553129620746e-06	1	0.588598941850407	0	1.58512064477148e-05
RMF466	0.129757930005237	0.152838395996199	0.0390549059981705	0.0563201776591842	0.246480816813601	5.54642896009046e-05	0.795391858381912	0.470765709676816	0.145825654015659	0.000274680291356861
RMF467	0.0547859884216846	0.0758418143402803	-0.0380684741385334	0.0156140511615292	0.145919207455497	0.163447003446253	0.490551758183337	0.0791507000337441	0.0652128580906074	0.20057213402254
RMF47	0.0591606274895511	0.0863868665245671	-0.0214785653400245	0.0244960199868871	0.153817631472833	4.22418298681251e-06	0.809601390246552	0.385429558797519	0.0900342411005289	4.01529500350277e-05
RMF48	0.168270889521494	0.090693800330189	-0.0171818707819124	0.0273117003494339	0.294642559749874	0.00574877660907256	0.578878321707009	0.261779806187441	0.185930416676564	0.0111363318883274
RMF49	0.0518654809860535	0.0772606679498465	-0.0306150031622549	0.0413485346229431	0.13920025864644	0.0239199030337234	0.392039072528883	0.074940557009315	0.0412874931022081	0.0360531871812642
RMF491	0.578332597561597	0.101315037263983	-0.0125952512148304	0.042701660622315	0.689391981327493	0.115830431730146	0.32632703574824	-0.0850740224013528	0.0410384971771323	0.149644284471245
RMF499	0.0455987754128152	0.0637798758928667	-0.050130412585947	0.035923470369016	0.129041432460756	0.0577828393390454	0.560962208438164	0.149561150288571	0.146887669076645	0.0806632925001439
RMF5	0.519540396351619	0.116958824473089	0.0090363320441247	0.0324101594944871	0.646279145668381	0.961164813835106	0.362360006095076	0.00331752315428763	0.0972520030162563	0.96348087362748
RMF50	0.251054044793553	0.138845060383441	0.030626086594982	0.0679937161497668	0.378400299398979	0.0108829958277709	0.843611111111111	0.503305990943922	0.287499956484324	0.0189427877169569
RMF51	0.0814456185012133	0.135545313014942	0.0273263392264826	0.0394950026930899	0.187189929814943	0.011336736113754	0.573284408810725	0.232979288643535	0.244350854702724	0.0194879430715771
RMF57	0.650614866431253	0.120342735022413	0.0124773031578216	0.072713429138319	0.75182162343167	0.740282142583389	0.410099846390169	-0.0140719850588631	0.107495907006081	0.779638914720734
RMF6	0.0246487391098363	0.137211914524646	0.0292894220956819	0.0254568934562254	0.0936632771092659	0.476561881674882	0.412410894152712	0.0533684112119243	0.114981518816137	0.523086392550794
RMF69	0.118086558710674	0.0794237090281122	-0.030721879650171	0.011432947432997	0.230629147528829	0.801115001254213	0.432056286915701	0.0153005889100034	0.129329488886066	0.82695742064951
RMF7	0.220770846992149	0.125673908415827	0.0177514159868623	0.0322533615599709	0.346568574900883	0.304891173996553	0.252554112554113	-0.106488370386675	0.220424312687441	0.348447055996061
RMF71	0.000329054117380891	0.050023111785634	-0.0578525593264674	0.0217865729153304	0.0105297317561885	0.0448255910276434	0.375261951234625	0.0581634357150571	0.0362764845662866	0.064973678980835
RMF77	0.520749012410781	0.0906465612863563	-0.0175724125021027	0.089786985604197	0.646279145668381	0.208366135494914	0.539592760180995	0.199287640013806	0.519460655281623	0.249081357373231
RMF79	0.115099313491493	0.0875753339808889	-0.0203003371312124	0.0277661724091403	0.229097198145748	1.49742388650075e-05	0.681311828787307	0.364213313267738	0.0927966256729889	9.29743786245241e-05
RMF8	0.869256110785759	0.105071862763765	-0.00285062966519911	0.0427970072639253	0.913157934562818	3.06395753674554e-06	1	0.640957517059212	0	3.18651583821536e-05
RMF88	0.362400720498695	0.130998347901621	0.0231226767895199	0.0677902007974168	0.494295150904822	0.00020211552998853	0.790304404590119	0.473205889070551	0.227793744862883	0.000718632995514772
RMF9	0.0443701855406746	0.0757812876580909	-0.0321412047708737	0.0326513537783653	0.126424638252881	0.00403235116602281	0.680137254901961	0.321094771961173	0.160888402005052	0.00834556261226611
RMF92	0.351814061544644	0.0986316934326053	-0.00924397767949611	0.0206941375737965	0.487848832008574	0.000474613467332145	0.853744116388532	0.536645600868964	0.256784595830038	0.00140027803127782
RMF95	0.344250430490621	0.14404252268555	0.0358235488970907	0.124779053691353	0.48218242115858	0.240582823686643	0.414271390374332	0.0739662702071424	0.204926037274124	0.281922407475052
RMF98A	0.968704452698838	0.108506525138255	0.000630854026153968	0.0403323780342023	0.971038680295703	0.0391500905548551	0.406309375216698	0.0892108596971297	0.0825326640095456	0.0571453953362096
