Strains	lavene	p.value	p.valueW	Mean	fc	ci	p.adj
EColi	0.769737461576523	0.334718133842868	0.530869303968508	0.0932644747296309	-0.0206458137491828	0.0339233347496223	0.473614774417119
RMF345	0.303520709618919	0.0270994028973455	0.0373364159206629	0.0608704849932893	-0.0530398034855244	0.0212682169393105	0.0988890491692609
RMF340	0.419212071371834	0.0812505585412537	0.0946929425994759	0.0774366742110964	-0.0364736142677173	0.0247164323093357	0.187189929814943
RMF349	0.93542716081965	0.0105155325521318	0.0373364159206629	0.175711217714521	0.0619277277164925	0.0460131552923872	0.064330316789512
RMF329	0.583859786386556	0.0347777337929886	0.0601028059388663	0.158564195211018	0.0447807052129896	0.0380404242661112	0.115740298063066
RMF333	0.147934219859588	0.712717458729254	1	0.126473955218423	0.012690465220394	0.110869024535671	0.797017373202606
RMF327	0.708470932364035	0.927608843651512	1	0.115484713170239	0.00170122317221036	0.0353394881669421	0.952803157923528
RMF466	0.285472557771285	0.129757930005237	0.14367208180696	0.152838395996199	0.0390549059981705	0.0563201776591842	0.246480816813601
RMF397	0.520395468606581	0.043931688362339	0.0367138563627041	0.165536494910593	0.051753004912564	0.0516391366893968	0.126038499025745
RMF369	0.586651737058369	0.585905804679987	0.533388947519626	0.123070423285896	0.00928693328786703	0.0372935957609958	0.694406879620726
RMF331	0.661692034202748	0.31415606486716	0.27034414065478	0.0900869071436093	-0.0236965828544194	0.0647092854193794	0.44910282812625
RMF370	0.533537082436641	0.0774627051675729	0.177909594986983	0.0757234927991371	-0.0380599971988916	0.0486264292552528	0.18276190923468
RMF350	0.311291072401247	0.667754123455534	0.902523250177679	0.123703849679022	0.00992035968099285	0.0660091123813771	0.764979183481395
RMF395	0.400764875804458	0.0376325110716004	0.0367138563627041	0.0791954969704212	-0.0345879930276074	0.023202700313413	0.117913515901425
RMF362	0.692987367466734	0.811354289387548	0.530869303968508	0.107673123775643	-0.00611036622238591	0.0614640384889121	0.867669368599537
RMF389	0.962563197184443	0.561281489766172	0.622753250424104	0.124486376859437	0.0107028868614088	0.0442919990646127	0.678728895364075
RMF365	0.104166135837119	0.0156190463389073	0.0268436297759696	0.0716329394367668	-0.0421505505612619	0.0152371291189312	0.0822471300884231
RMF366	0.369589364477747	0.69244936739475	0.834531622710929	0.127154750338803	0.0133712603407743	0.0850940640161241	0.783080065193529
RCL72	0.327940597161509	0.238287210021218	0.249152638581927	0.086133853402586	-0.0327353486992751	0.0278436379484486	0.363104320032332
RCL25	0.173102282543206	0.912602712299714	0.676103314023147	0.116141356997268	-0.00272784510459324	0.0126264772499768	0.939709723556142
RCL41	0.546669054622131	0.694763200730125	0.530869303968508	0.13005270560141	0.011183503499549	0.0388941647685485	0.783256074535859
RCL20	0.736246807726927	0.692724673055815	1	0.106719827240437	-0.0121493748614238	0.049653289474811	0.783080065193529
RCL96	0.67848830186977	0.654644621945349	0.805700796720207	0.104344069474133	-0.0145251326277284	0.0570760399675795	0.754382722241732
RCL32	0.214324534025588	0.340222497191964	0.713303173878458	0.0910555142796903	-0.0278136878221707	0.0161073522799896	0.479771385870701
RCL115	0.17540235041688	0.814814156590584	0.676103314023147	0.113029679654841	-0.00583952244701999	0.013225301718922	0.86913510036329
RCL28	0.549683494895755	0.522050117535684	0.296269871484286	0.137351113016184	0.0184819109143231	0.039550935845631	0.646279145668381
RCL52	0.0896052651378823	0.00101847852965433	0.00749495751693525	0	-0.118869202101861	0	0.0181378232424349
RCL63	0.171484055857496	0.889280613155264	0.676103314023147	0.115400040076025	-0.00346916202583634	0.0134530445410469	0.924851837681474
RCL58	0.298164844508906	0.0035399930502274	0.0097007850682296	0.0115404864694114	-0.10732871563245	0.0320415271695986	0.03346902520215
RCL89	0.73019080529293	0.894173745533499	0.902523250177679	0.123284236758962	0.00441503465710108	0.0633278911103724	0.927228276978536
RCL69	0.698504855610053	0.60755677665196	1	0.103262874081448	-0.0156063280204127	0.0475607440173106	0.7139650256701
RCL71	0.502170721668395	0.947442799480351	0.713303173878458	0.116880886191404	-0.00198831591045671	0.0409960718976317	0.95896886760055
RCL17	0.183434105499372	0.741941633869032	0.530869303968508	0.127151567344863	0.00828236524300228	0.0154490462429029	0.820871594918929
RCL18	0.641282495604276	0.00711526429600804	0.0199644533052161	0.0629501433427275	-0.0449019451348216	0.0255193913262584	0.0510336197782645
RCL136	0.533011467112189	0.00165456903715393	0.0303828219765775	0.0619722540930742	-0.0458798343844749	0.0166996731432755	0.021483650583219
RCL117	0.0320673731436469	0.000984129994477604	0.0303828219765775	0.0386796555557763	-0.0691724329217729	0.00671356913633888	0.0181378232424349
RCL143	0.397405264433494	0.000269931707072415	0.0303828219765775	0.0449788464096876	-0.0628732420678615	0.0155667893435015	0.0105104465061183
RCL45	0.0896962760272159	2.82214569544702e-05	0.0199644533052161	0.0431339713488938	-0.0647181171286554	0.00821020630591477	0.00206986173997134
RCL21	0.626823823926242	0.000512988989517087	0.0303828219765775	0.047892000732796	-0.0599600877447532	0.0186308070890847	0.0138646680402937
RMF26	0.000119021324382308	0.0334393611122748	0.0199644533052161	0.454382856680951	0.346460364251986	0.296354206955745	0.113187900806495
RMF5	0.510541331651126	0.519540396351619	0.676103314023147	0.116958824473089	0.0090363320441247	0.0324101594944871	0.646279145668381
RMF6	0.825457110486811	0.0246487391098363	0.0373364159206629	0.137211914524646	0.0292894220956819	0.0254568934562254	0.0936632771092659
RMF3	0.978609708089276	0.375854649808281	0.391267279282639	0.0984142127521294	-0.00950827967683518	0.0242909007885121	0.505426830122319
RMF10	0.296830692854161	0.510449961071832	0.403395304892628	0.0929741921816931	-0.0149483002472715	0.0573950067382292	0.64153227735916
RCL152	0.913008837966943	0.0053619352389803	0.0215717479477209	0.0736447351995188	-0.0342777572294458	0.0172036725573424	0.045521735906445
RMF7	0.341343772292843	0.220770846992149	0.345741825860727	0.125673908415827	0.0177514159868623	0.0322533615599709	0.346568574900883
RMF11	0.587621521607464	0.310524210929978	0.14367208180696	0.0918564854163353	-0.0160660070126292	0.0368893517464875	0.445441626713348
RMF8	0.13210859731681	0.869256110785759	1	0.105071862763765	-0.00285062966519911	0.0427970072639253	0.913157934562818
RCL127	0.390517263826029	0.000543795059221376	0.0199644533052161	0.0585745269323677	-0.0493479654965969	0.0123071316113901	0.0138646680402937
RMF9	0.429440027350637	0.0443701855406746	0.0946929425994759	0.0757812876580909	-0.0321412047708737	0.0326513537783653	0.126424638252881
RMF25	0.996703683119566	0.04249865941954	0.0278029624346493	0.0833572205003326	-0.024565271928632	0.0215414469597042	0.123263511338498
RMF23	0.643842902341469	0.118045001979182	0.0946929425994759	0.0863098010566643	-0.0216126913723003	0.0289408606722092	0.230629147528829
RMF20	0.133951308249489	1.18335092883178e-05	0.0121857803553448	0.0424641429828027	-0.0654583494461619	0.00493534252288271	0.00206986173997134
RMF21	0.714981008346313	0.169277816779375	0.0946929425994759	0.0907912898932274	-0.0171312025357372	0.0255798646934353	0.294642559749874
L405	0.750270631896416	0.757202758303281	0.834531622710929	0.108777835829828	-0.010416215442971	0.0667638459507714	0.831124927319696
L404	0.489504812250814	0.0206574442778716	0.0367138563627041	0.0473455323069992	-0.0718485189657994	0.0331699102103995	0.0906650177098951
L469	0.179305403554778	0.0012562963262762	0.00576612091423726	0.033929685615939	-0.0852643656568596	0.0126794199990144	0.0186649739903892
L460	0.118207146484278	0.030355945801936	0.0357637665909779	0.226472883046659	0.10727883177386	0.0855781137465505	0.107645124784513
L15	0.181572040275515	0.00502478162986126	0.0121857803553448	0.0343779047180635	-0.0848161465547351	0.00833498229097268	0.0435481074587976
L434	0.439535711274871	0.0336580958222012	0.0367138563627041	0.0560778022412637	-0.0631162490315349	0.0312044048782663	0.113187900806495
L415	0.0654182158394524	3.23052473712334e-05	0.0018495093642321	0.0350345491007516	-0.084159502172047	0.00703082986079345	0.00206986173997134
L436	0.98051984646211	0.275351754731585	0.0946929425994759	0.0813173493515941	-0.0378767019212045	0.0659874024455681	0.404757349711446
L127	0.701155077953822	0.284259982389029	0.120690800527446	0.0811822392340645	-0.0380118120387341	0.0624793947431483	0.412028406529045
L454	0.750243172885359	0.940360464601509	1	0.116592464657349	-0.00260158661544992	0.071003457950275	0.95896886760055
L466	0.343758422250153	0.0364126025886253	0.0121857803553448	0.0608929008899463	-0.0583011503828523	0.021179471315062	0.117913515901425
L453	0.23833030490943	0.0131016394684608	0.0121857803553448	0.0472420675010967	-0.0719519837717019	0.0157111771905651	0.0717142370905222
L465	0.230628506354868	0.0245660947701922	0.0121857803553448	0.0572541845935805	-0.0619398666792181	0.0127100260546629	0.0936632771092659
L407	0.260819142218874	0.006128763286462	0.00796941302412179	0.0442954224580953	-0.0748986288147033	0.016512336364984	0.0472141764290406
RCL81	0.281602091278708	0.94425960034438	0.675173614927125	0.108257706933775	-0.000916561987083092	0.00835669074376444	0.95896886760055
RCL9	0.397550698389644	0.0394960452345068	0.0121857803553448	0.0761620084347198	-0.0330122604861387	0.014731913222068	0.120811432482021
RCL144	0.956805082481539	0.0802970334497699	0.210075040786658	0.073564216353575	-0.0356100525672835	0.0355673954499688	0.186612100084381
RCL154	0.58128193009714	0.0474962215724797	0.0946929425994759	0.0762650692041509	-0.0329091997167075	0.0187524097285158	0.129989659040471
RCL11	0.224892158442574	0.196514029805383	0.529619299003452	0.0914185412507863	-0.0177557276700721	0.00705637348074929	0.321849749602517
RCL140	0.397516891230693	0.00471947430003357	0.0121857803553448	0.0579586592936738	-0.0512156096271847	0.0131663629234929	0.0417723682726375
RCL147	0.763587787088722	0.131947545486861	0.210075040786658	0.0838023787686055	-0.025371890152253	0.0242649075997982	0.248855524194297
RCL141A	0.607179834828002	0.466650498055596	0.54029137460742	0.0970032335289576	-0.0121710353919008	0.026664162810281	0.597312637511163
RCL33	0.801616881681053	0.466472684586845	0.391267279282639	0.123918391560269	0.0147441226394108	0.0473466508929955	0.597312637511163
RCL10	0.7803477511047	0.0917766239830903	0.0601028059388663	0.0784822989661002	-0.0306919699547583	0.0283728034702369	0.19989044804694
RCL12A	0.930582628972538	0.527287378864707	0.176097771494129	0.0961145100419075	-0.013059758878951	0.0499033044348941	0.648969081679639
RCL130	0.648800743384799	0.798175085115475	1	0.115508532568673	0.00633426364781418	0.100439420513576	0.860209418155538
RCL2	0.819085707898267	0.810182287241845	1	0.113708990572278	0.00453472165141923	0.0373815718803457	0.867669368599537
RCL4	0.58892858983752	0.00305321920724825	0.0121857803553448	0.0495685673165179	-0.0596057016043406	0.0197057726599241	0.0317534797553818
RMF300	0.925917226846573	0.302149575093906	0.676103314023147	0.0924974660898274	-0.0191907686140965	0.0315548368347248	0.43492810809365
RMF140	0.972793078591709	0.0075782045489926	0.0121857803553448	0.0527218020122765	-0.0589664326916474	0.0282132159258489	0.0516808703669003
RMF217	0.352041215470966	0.0164575827926974	0.0199644533052161	0.0636501703632076	-0.0480380643407163	0.0122028055962165	0.0849331106507377
RMF27	0.561718549530638	0.0928421571203257	0.14367208180696	0.0827793245173035	-0.0289089101866204	0.0207756542451883	0.201158007094039
RMF157	0.751282485174379	0.507298338530621	1	0.100825878806587	-0.0108623558973369	0.0234483775968077	0.639503360087086
RMF105	0.755869168476953	0.0724408653810724	0.0946929425994759	0.0780397945692009	-0.033648440134723	0.0265002263707505	0.175502619970596
RMF138	0.963566221600653	0.106391380811266	0.0946929425994759	0.0772476353499223	-0.0344405993540016	0.0377450382019855	0.216108527173364
RMF166A	0.318372137235198	0.0842605977888264	0.0601028059388663	0.0846060403795561	-0.0270821943243678	0.0108426671745776	0.189472479352172
EColi_Fluorescent	0.287513651379315	0.000758745227239862	0.0121857803553448	0.0397805818776382	-0.0719076528262857	0.00994455441240025	0.0175354452517657
RCL123	0.373789726153219	0.10225255109547	0.0661925797221935	0.0827203882864836	-0.0289678464174403	0.0137237661084092	0.209542173673475
RMF363	0.759821600251913	0.0725635832570734	0.0946929425994759	0.0791530960013776	-0.0325351387025463	0.0239055523564	0.175502619970596
RMF322	0.837601153188687	0.503567439328547	0.805700796720207	0.0983875799970723	-0.0133006547068516	0.0417366192934714	0.638670898660597
RMF451	0.591136533404057	0.151293735321749	0.11134688653314	0.0855499386433187	-0.0261382960606052	0.0229578041430312	0.274839274645622
RMF212	0.718093902669954	0.282300538018235	0.296269871484286	0.0898592058035301	-0.0218290289003938	0.0377626355381645	0.412028406529045
RMF305	0.985881322241818	0.0189429623167315	0.0367138563627041	0.0635324140962542	-0.0481558206076697	0.0272258630154323	0.090021526434163
RMF279	0.842924045956084	0.000566584992031233	0.0121857803553448	0.18865416241678	0.0843961606707152	0.0333821019850936	0.0138646680402937
RMF220A	0.681796360117834	0.0192877495378091	0.0373364159206629	0.0660530079535311	-0.0382049937925337	0.0240220267287053	0.090021526434163
RMF125	0.529553767539021	0.564519706240312	0.530869303968508	0.0947533885814158	-0.00950461316464903	0.03513814096443	0.678728895364075
RMF360	0.82943181549803	0.361634209325896	0.530869303968508	0.0918130025106641	-0.0124449992354007	0.0241199391095922	0.494295150904822
RMF273	0.683485302295375	0.673324945129804	0.676103314023147	0.0991445498743089	-0.00511345187175588	0.0189572107216976	0.76740596486027
RMF231	0.411995470322692	0.262293390456553	0.391267279282639	0.0902569884021091	-0.0140010133439557	0.0145828265377362	0.392496584280309
RMF283	0.591350542208317	0.877107554276468	0.403395304892628	0.10059324054042	-0.00366476120564474	0.0580325571152955	0.916775735123142
RMF131	0.351488043377487	0.491547473538205	0.54029137460742	0.0911545588933931	-0.0131034428526717	0.0525446328615088	0.627250763778814
RMF254	0.217400402903215	0.16161091479326	0.391267279282639	0.0748639693492761	-0.0293940323967887	0.055799923925629	0.288541375768224
RMF280	0.151162142916327	0.0402880051110303	0.0736382701203027	0.195336574144773	0.0910785723987081	0.191877119682818	0.122334380483128
RMF47	0.533710701260663	0.0591606274895511	0.0946929425994759	0.0863868665245671	-0.0214785653400245	0.0244960199868871	0.153817631472833
RMF136	0.422992197109201	0.000852868237027614	0.0121857803553448	0.0650318952650361	-0.0428335365995555	0.0198284861418325	0.0181378232424349
RMF57	0.334821244251457	0.650614866431253	0.403395304892628	0.120342735022413	0.0124773031578216	0.072713429138319	0.75182162343167
L459	0.0451110131073771	0.0170169557364687	0.00336133947476503	0.0438443393646674	-0.0755626306475719	0.00517048929250752	0.0849331106507377
L406	0.458846959766931	0.549406392153185	0.870991194797463	0.0994556694553707	-0.0199513005568686	0.0547060847526812	0.672214879810955
L401	0.133528271068815	0.273121646424856	0.193876430742063	0.152382127905162	0.0329751578929226	0.0205994811848754	0.402902854300497
L427	0.063792219765014	0.00844472262417907	0.00340523582129476	0.0381254276565694	-0.0812815423556698	0.00982046231027311	0.0551775868801732
L414	0.446691477793476	0.72813218699685	1	0.108505783230641	-0.0109011867815985	0.0422658298060088	0.809901042221095
L83	0.0827436876673262	0.00784074202440108	0.00340523582129476	0.036666624473733	-0.0827403455385063	0.0120637915578969	0.0526088497121105
L446	0.0638969266074756	0.00983860096893614	0.00340523582129476	0.0403796448782308	-0.0790273251340085	0.00930700738676971	0.0610874328817527
L443	0.0687349262317182	0.201795286232064	0.416792811847627	0.0813799682967312	-0.0380270017155081	0.00661232428282606	0.327917340127103
L75	0.0955267484161015	0.0408081245679287	0.00576612091423726	0.0536595403217196	-0.0657474296905197	0.0123471330071009	0.122476979346044
L126	0.0505604141697312	0.00678129504066898	0.00216502933303838	0.0426791425223063	-0.076727827489933	0.0102075147982999	0.0494915567880403
L416	0.207071726090118	0.19802682524063	0.353111234506006	0.0827615501785871	-0.0366454198336522	0.0254855112025993	0.323055526667067
L420	0.399501008821534	0.414890045452995	0.250153007959382	0.141673760710568	0.0222667906983283	0.0309391829250546	0.549663244931356
L456	0.054461688778432	0.00588123788314515	0.00340523582129476	0.0332435424481414	-0.0861634275640979	0.00786370493155546	0.0470499030651612
L400	0.627761411687792	0.796087852882525	0.898326787269238	0.111956482476218	-0.00745048753602121	0.0394408168372591	0.860188433244495
L408	0.275790252093127	0.896023479195605	0.720984861901671	0.115752652271725	-0.00365431774051418	0.0298730857596794	0.927228276978536
L339	0.0420755489919504	0.971683717565767	1	0.105978632624583	-0.00083231457297063	0.053503955479633	0.971683717565767
L343	0.390730577837317	0.0155380057445992	0.0428256092308914	0.0770879310791096	-0.0297230161184442	0.0140180607651571	0.0822471300884231
L98	0.24561011990741	0.0381181854864466	0.0661925797221935	0.196544405122112	0.0897334579245581	0.0840978060746653	0.117913515901425
L337	0.770107967848873	0.00848885952002665	0.0251814644044597	0.0660032509209586	-0.0408076962765952	0.0195989597468996	0.0551775868801732
L304	0.112520894255203	0.751826212131467	0.749119133000595	0.115974224951974	0.0091632777544199	0.0557882862988967	0.827406624991244
L78	0.366495001438641	0.171242205059972	0.177909594986983	0.0833764088764011	-0.0234345383211527	0.0326113079853988	0.295588204584847
L341	0.326114224161845	0.963919556628389	0.45554509378933	0.105131949767558	-0.00167899742999543	0.0726037453276252	0.970921393601477
L50	0.39803182357639	0.669356785546221	1	0.0973837573737131	-0.00942718982384073	0.0927947468377609	0.764979183481395
L51	0.491218553735344	0.246817536011492	0.24095466870157	0.0895045866236571	-0.0173063605738967	0.0246851265140274	0.374730273652485
L73	0.940956111114269	0.102138390554837	0.211798378305723	0.0737778541907971	-0.0330330930067567	0.0663008609434177	0.209542173673475
L84	0.60569879377419	0.13220449722822	0.193930852282411	0.0809270133317495	-0.0258839338658043	0.0382472025454823	0.248855524194297
L82	0.115486876783651	0.448209777218585	0.749119133000595	0.126739320330041	0.0199283731324873	0.0493867925805947	0.579053625226495
L336	0.814452651341425	0.730935430533196	0.749119133000595	0.101786242889154	-0.00502470430839959	0.0252932470992412	0.810851037604825
L53	0.537862217760756	0.0169712038627512	0.0251814644044597	0.0627445251982159	-0.044066421999338	0.0266101236363018	0.0849331106507377
L321	0.0537271707708306	0.169070571584085	0.391267279282639	0.0887043842388138	-0.0195445186797172	0.00617813134982047	0.294642559749874
L335	0.816101779877258	0.223595817432173	0.14367208180696	0.0790031479225289	-0.0292457549960021	0.0532135878237984	0.349683684405203
L314	0.110586895392041	0.0551011831007001	0.0828374251588063	0.0835470375334515	-0.0247018653850796	0.0115415025021297	0.145919207455497
L307	0.28352673081501	0.174020904307869	0.233037982273905	0.153575519519832	0.0453266166013008	0.149448985703627	0.296986719492259
L344	0.984829172490441	0.368434907773524	0.296269871484286	0.0911993181052699	-0.0170495848132611	0.0388577318688881	0.499247301738717
L313	0.795855825718333	0.523548250216934	1	0.0976672645577396	-0.0105816383607915	0.0287704387576843	0.646279145668381
L320	0.56788029620951	0.70975508354261	0.403395304892628	0.0998082849909298	-0.00844061792760126	0.0522924184059242	0.797017373202606
L49	0.407676837030504	0.170805836743798	0.170903520230797	0.143800901265263	0.0355519983467318	0.050374497475824	0.295588204584847
L324	0.613630038800756	0.560860809467326	1	0.124781177582434	0.0165322746639032	0.0690432907930885	0.678728895364075
L325	0.710620607572576	0.194166300338452	0.170903520230797	0.134094535762119	0.0258456328435881	0.0358891525490193	0.320081945435068
L130	0.743908495717651	0.0308371320922636	0.0946929425994759	0.0627719906240136	-0.0454769122945174	0.0370502462615223	0.107645124784513
L306	0.57547301188343	0.0031434483826275	0.0121857803553448	0.0489728771056414	-0.0592760258128897	0.0245889046269366	0.0318945006627571
L326	0.275192350780575	0.0582009101602072	0.0736382701203027	0.0712879721634171	-0.0369609307551139	0.0321670241340444	0.152274079412869
L311	0.780519742538498	0.621580588970616	0.522816653919089	0.0999304776587542	-0.00831842525977687	0.0297551977434555	0.724306792750073
L334	0.120197935557501	0.0038391333814822	0.0121857803553448	0.0594176096051952	-0.0488312933133359	0.0134341135855151	0.0354906552599243
L283	0.493099794511814	0.385335923040928	0.235333266509586	0.0885824791944347	-0.0145331452383224	0.0318265297628166	0.515433260402013
L264	0.0667513835251512	0.0254845056111639	0.0357637665909779	0.148554037437694	0.0454384130049367	0.0346875744683696	0.0946567351271801
L278	0.258693098135596	0.882583094826242	1	0.106862570469105	0.00374694603634751	0.0634593985911713	0.920186885833876
L233	0.563150737739949	0.0878886073414946	0.14367208180696	0.132632647812431	0.0295170233796736	0.0339210101359714	0.194476918372669
L294	0.249047541955183	0.376640185908459	0.522816653919089	0.125300578018552	0.0221849535857949	0.0521326380245204	0.505426830122319
L296	0.1758977756785	0.42553041945605	1	0.129021496656989	0.0259058722242315	0.0819258498657374	0.560191944600369
L258	0.668679069704119	0.0238716147755507	0.0552342537180638	0.133033819992512	0.0299181955597545	0.0172818829898045	0.0936632771092659
L244	0.926550372938244	0.443124549837514	0.522816653919089	0.113377627971789	0.0102620035390318	0.0229369224590908	0.577867751512244
L234	0.125901288585001	0.362403896697045	0.713303173878458	0.124018275248161	0.0209026508154042	0.0683328970050312	0.494295150904822
L291	0.695654415148915	0.226307121379936	0.268340589095882	0.0871567482315368	-0.0159588762012203	0.0229284313035871	0.351282695873334
L280	0.0105601690034028	0.204125092931668	0.391267279282639	0.181115547011279	0.0779999225785217	0.153459018142704	0.330190243747214
L254	0.00212399575816026	0.174194133548344	0.27034414065478	0.236908306477331	0.133792682044574	0.24030465985253	0.296986719492259
L242	0.422195600905866	0.660543984730232	0.27034414065478	0.0894540752055804	-0.0136615492271767	0.101417672125389	0.759078170297726
L299	0.704034243616996	0.113127346960982	0.120690800527446	0.0824042393445087	-0.0207113850882484	0.0198530804078654	0.227347711766998
L263	0.380433102966239	0.0415126300187313	0.120690800527446	0.0807101684311551	-0.022405456001602	0.0110510236505623	0.122476979346044
L250	0.220247943168973	0.283529479989553	0.27034414065478	0.0813140559113497	-0.0348761733303825	0.0322460507825413	0.412028406529045
L267	0.122182754489606	0.0963218065644763	0.177909594986983	0.0615949688769027	-0.0545952603648296	0.0219329591314025	0.205486520670883
L272	0.0694677831184863	0.0166620071284508	0.0199644533052161	0.0300025551440842	-0.086187674097648	0.0136446440827928	0.0849331106507377
L257	0.0455339296961943	0.0777616777272557	0.0428256092308914	0.0357716380504523	-0.0804185911912799	0.0112803613211731	0.18276190923468
L265	0.0619639610732982	0.0221820628420859	0.0373364159206629	0.0362413734873459	-0.0799488557543863	0.0106249193640455	0.0917670207638062
L262	0.0623449752213453	0.0249918840363666	0.0661925797221935	0.0383951906825298	-0.0777950385592025	0.0113032872106758	0.0936632771092659
L247	0.0674738275452467	0.0209890583112414	0.0373364159206629	0.034685949682857	-0.0815042795588752	0.01294142608379	0.0906650177098951
L261	0.0638282975133314	0.0758042949699553	0.27034414065478	0.0590014953550683	-0.0571887338866639	0.0124530873045166	0.182103928516789
L248	0.0728238212635609	0.0249101355276777	0.0303828219765775	0.0246306701707246	-0.0915595590710077	0.00738319008210583	0.0936632771092659
L274	0.27030152960407	0.20478144924707	0.312321421676216	0.0692653741685467	-0.0469248550731856	0.038247258269264	0.330190243747214
L231	0.0643304519440938	0.0292914240432128	0.0303828219765775	0.0286683046699594	-0.0875219245717729	0.00304519073532993	0.105902275119625
L289	0.0994688288372102	0.0424682374515439	0.0661925797221935	0.0464468547390324	-0.0697433745026998	0.0197802601153462	0.123263511338498
L245	0.0569181543286513	0.0337387012019361	0.11134688653314	0.0440839485777535	-0.0721062806639788	0.0113259469874049	0.113187900806495
L285	0.107298188791454	0.0464796418026731	0.112351197690464	0.0383957618308988	-0.0777944674108335	0.0154818108361567	0.129678391829159
L288	0.0318301041652761	0.0675487697407206	0.0142140388690821	0.0302765034931398	-0.0859137257485924	0.00656501778937809	0.168265198875089
L182	0.163576285641069	0.184186669145791	0.296258061358899	0.128625692893092	0.0250954126730926	0.0430085774424921	0.306486617458597
L230	0.503581915064296	0.0115324817433518	0.0224788733661253	0.0799560217763823	-0.0235742584436169	0.0135817076655591	0.0675705972568221
L208	0.659673147017324	0.00112253592824943	0.0137108300781332	0.0684573368924116	-0.0350729433275875	0.0136167640040358	0.0181378232424349
L187	0.771132956345464	0.232985408620447	0.410247897691985	0.0921109392272589	-0.0114193409927403	0.0203161919574407	0.356330624948919
L220	0.0402978022507459	0.0956048136868801	0.0828374251588063	0.154115203734204	0.0505849235142049	0.064803949203221	0.205008260277021
L198	0.136596561988671	0.0186258498979334	0.0306389879377033	0.0761183743516217	-0.0274119058683775	0.020872328988881	0.090021526434163
L202	0.32166602059431	0.0120919542391643	0.0357637665909779	0.146783227894413	0.0432529476744135	0.0382504136979279	0.0679763913985455
L185	0.544262203815522	0.624115237522828	0.648076868139146	0.0998691572868474	-0.00366112293315173	0.0122849237981903	0.725228879356135
L180	0.926979275935909	0.564161379872348	0.594032340599042	0.0982032954028687	-0.00532698481713037	0.0228614474819328	0.678728895364075
L210	0.850092668036386	0.519941094917689	0.648076868139146	0.0980009669187859	-0.00552931330121322	0.0174191333609036	0.646279145668381
L186	0.557976241446077	0.554534700055601	0.714379182991203	0.0975707044990402	-0.00595957572095891	0.0234537081294781	0.674521740418509
L189	0.267684298750088	0.0200131825758455	0.00811311726556578	0.154298286705229	0.0507680064852299	0.0521748113185144	0.0906650177098951
L194	0.982047939575986	0.0837900305840837	0.0776483099927933	0.0876090447797303	-0.0159212354402688	0.0160938472858251	0.189438330016189
L196	0.306837260699428	0.0471469359014249	0.0453275620779722	0.134354972338349	0.0308246921183496	0.0321086288463197	0.129888247251608
L191	0.954475683784636	0.35635510809034	0.648076868139146	0.111785697346403	0.00825541712640367	0.0184504219004803	0.492504069653094
