Strains	Propidium_p.value	Propidium_Mean	Propidium_est	Propidium_ci	Propidium_p.adj	Suberin_p.value	Suberin_Mean	Suberin_est	Suberin_ci	Suberin_p.adj
L58	0.00377494994047751	-0.661778985697471	-0.768766593651205	0.461141310450807	0.01495599214513	0.0134599554262457	0.0533266736751085	0.714498475751871	0.404438344234855	0.0244512727393808
L59	0.0222286213452838	-0.425184043679272	-0.532171651633006	0.52180647106228	0.059658751481536	0.0312919517372204	-0.129065672251061	0.532106129825702	0.191839015980031	0.0485725818010585
L61	0.469168422481206	0.31023345358416	0.203245845630426	0.706153646485133	0.578142760269856	0.000201146604020876	1.54402280263771	2.20519460471447	0	0.00103304922558869
L62	0.0247825112836694	-0.402235344258972	-0.509222952212706	0.512049249792342	0.0642648724677945	0.000201146604020876	1.54402280263771	2.20519460471447	0	0.00103304922558869
L64	0.000862764683194975	-0.789695993533659	-0.902669530808425	0.286484722820518	0.00454316592669759	0.00630096518158801	-0.581144903619808	0.32242472397061	0.193734150015223	0.0129762451264387
L67	0.000646633574082493	-0.767400257218549	-0.880373794493315	0.260901672866784	0.00358666089091089	6.69160457042824e-07	1.54402280263771	2.44759243022813	4.97033882098796e-16	2.14131346253704e-05
L68	0.0233479465194362	-0.599263660891653	-0.706251268845387	0.549799826752859	0.0614730743802878	0.0113095762211507	0.612165044557105	1.27333684663387	0.871471898086841	0.0216810309124364
L69	0.256907328175692	-0.119631077776592	-0.226618685730326	0.434796581456967	0.383058955272717	0.832970309929224	-0.620484928750062	0.0406868733267006	0.183417266128276	0.853561689536902
L7	0.183616006695625	0.738979373410425	0.624279483536056	1.07931883302248	0.297215014729105	0.00492540256748068	0.733016060252948	1.72738237550647	0.953292756318382	0.0105616879797524
L70	0.00857566753377347	1.04837420393568	0.941386595981951	0.544479582300984	0.0292416204430308	0.0058486726510501	0.166662758227846	0.827834560304609	0.388415364644859	0.0122263709690294
L72	0.0680465986580209	0.490780240935857	0.377806703661091	0.496505891075845	0.139445246511018	0.833043379692265	-0.937333734493955	-0.0337641069035375	0.402265818455057	0.853561689536902
L73	0.181176236875235	-0.318830052337138	-0.425640999534691	1.40865138439509	0.294632028009459	0.00265583429147485	0.30019793533247	1.12326808052035	0.564215907361793	0.00681992015588602
L75	0.000514229590686548	-0.746270816757326	-0.865677786769565	0.262331525658564	0.00301295084120569	0.000977777409393977	-0.00117092691368871	1.20875923412143	0.518718425357175	0.00317777658053043
L76	0.423049413142751	-0.273840640884468	-0.385248204428392	1.06654835201797	0.545243836652448	8.46412629585117e-05	0.736000383300678	1.90888404165479	0.644328987894182	0.000596309020498544
L78	0.424661065085079	-0.114895787326505	-0.221706734524058	0.692871306449113	0.545243836652448	0.000276373128906309	0.0978603755505062	0.920930520738381	0.288894651614563	0.0012324717881711
L8	0.00559563733767305	-0.361862179510868	-0.473269743054792	0.345923919351998	0.0207837958256428	0.0019535609142229	-0.524860024954095	0.648023633400014	0.300993483155187	0.00541787560211152
L82	0.147236970950518	0.806407863657778	0.699596916460224	1.049289145715	0.256278577051948	0.000142931769583266	1.18606158373605	2.00913172892392	0.597072654847454	0.000825828002036646
L83	3.59262171230258e-05	-1.10730827680787	-1.22671524682011	0.256311553685375	0.000338643364869435	0.00241861669885519	0.187116274914543	1.39704643594966	0.720002492555063	0.00636800346027696
L84	0.362333557066117	-0.166936505588809	-0.273747452786362	0.81261350227281	0.489385583569821	0.105805288376953	0.0632310103339434	0.886301155521818	1.18281384412804	0.141073717835937
L85	0.0263275758186984	-0.322088670869375	-0.435062208144141	0.443267608720088	0.066782143540113	7.10472490837901e-05	0.374890975032441	1.27846060262286	0.29793638580738	0.000518520274015029
L86	0.00108160902537415	-0.83442887903965	-0.947402416314416	0.317345601456738	0.00550350797047586	0.00910154708238586	1.11356695077064	2.01713657836105	1.19513704292008	0.0181159980204427
L87	0.0751615372711856	-0.194026171197172	-0.306999708471938	0.4157179278027	0.150323074542371	0.0135561455447195	-0.241034472259948	0.66253515533047	0.455897009177198	0.024518941506971
L88	0.281479618908321	-0.201644206799252	-0.308631814752986	0.741495670360555	0.409424900230285	0.0133810643037229	0.1095611279985	0.770732930075263	0.48660512275454	0.0244512727393808
L89	0.302277415236848	0.462207430265479	0.355219822311746	0.833413592106877	0.42917202982433	0.0127514929439056	0.00819193052438664	0.669363732601149	0.231071586390512	0.0236813440386818
L9	0.0463986819856956	-0.349905832711952	-0.464605722586321	0.45374954155129	0.101588693189733	6.65857580692366e-06	1.54402280263771	2.53838911789124	6.16494656479681e-16	9.49768148350422e-05
L90	0.000124817514962833	-0.731089281028214	-0.838076888981948	0.336226961934609	0.000880069258043023	0.0184593707829783	0.0690023182819496	0.730174120358712	0.500456712574643	0.0310894665818581
L91	0.642908182176733	0.205145951078277	0.0981583431245429	0.565085857738896	0.722837307528435	0.146367889171193	-0.265913489148581	0.395258312928181	0.493828477325968	0.185023222322945
L92	0.0657899760386741	-0.3403613897274	-0.447348997681134	0.494387225898776	0.136843150160442	0.105485098480149	-0.124933478525659	0.536238323551104	0.653866988876583	0.141073717835937
L93	0.00174406513040885	1.76274840469332	1.65576079673959	0.997919417783595	0.00824467152556911	0.0382701970419038	0.0486223550572533	0.709794157134016	0.626674340679539	0.0578923707979344
L94	0.237607995872842	0.914406712652244	0.801433175377478	2.24834737754813	0.366092319567046	0.0244059994877029	0.331755912198718	1.23532553978914	0.981674098301405	0.0392003698335306
L98	0.0201974408850264	2.28951121904384	2.18270027184629	1.78677153306904	0.0558866816327231	0.0168272353937092	0.840918818896103	1.66398896408398	1.19868052600741	0.0286890570646846
L99	0.001288241189287	-0.700338092931776	-0.813311630206542	0.4654738165809	0.00630480393815757	0.0162029151852069	-0.276222232568973	0.627347395021445	0.453490897459653	0.0279685174981164
NB	1	0.111158567364417	0	0.00481380672589113	1	1	-1.02688284555074	0	0.0568822568338282	1
R100	0.0961588831507466	-0.201101206089525	-0.305796625449409	0.491534288814361	0.183495850416104	0.0450301250994177	-0.43983920979407	0.581699410780866	0.405744450591698	0.0666638150937998
R101	0.00214834355814196	-0.594034760177593	-0.702919125435024	0.278866264323716	0.00971424913246798	6.91387784666285e-06	1.54402280263771	2.88449820302653	3.08247328239841e-16	9.49768148350422e-05
R105	0.00341346148534968	-0.610719716334561	-0.715415135694445	0.402845841383449	0.0141999997790547	0.00182461256454197	0.302378423469602	1.32391704404454	0.556458600755609	0.00512864072195582
R11	0.0667286922479283	0.759506634327738	0.651294258473256	0.851580904809777	0.138105154105165	0.432563766094074	-1.39490867104193	-0.214179651804853	0.612016009431118	0.47985740452036
R127	0.969842830371671	0.0997871408001537	-0.00842523505432789	0.598299828092783	0.974528061436268	0.00095087654217402	0.595367034327718	1.77609605356479	0.722941789091695	0.00311468221688498
R131	0.0147312045613188	1.6463494579147	1.53813708206022	1.37828200027466	0.0425568131771431	0.000656966577524778	0.579203476447164	1.75993249568424	0.677112193835189	0.00234219479224522
R135	0.452219969758448	0.249629436756534	0.140745071499103	0.494250738227937	0.565605611237043	0.527208892381667	-1.20296589496895	0.137509505419878	0.50478313379021	0.571142966746806
R136	0.840533599751438	0.077320317943039	-0.0315640473143914	0.42126369252336	0.88522019619392	0.00122314486578678	-0.171738648138414	1.16873675225041	0.503414870217096	0.0037140749209292
R137	0.624684385099516	-0.00674286858406777	-0.111438287943952	0.532493558025345	0.708089112265391	0.280800517765225	-0.729288291730683	0.292250328844253	0.467286965295724	0.325384443984217
R147	0.0433068555294685	0.862947024376191	0.754734648521709	0.872833758386023	0.0959926654168823	0.00231779632732627	-0.427777839954725	0.752951179282351	0.168252712604339	0.00618079020620338
R157	0.173605548669371	-0.383027486264229	-0.487722905624113	0.873582614717154	0.288480282358768	0.129646473192187	-0.339031213462513	0.682507407112424	1.03204380232893	0.169068755009247
R172	0.468704139485738	0.253639521736351	0.148944102376467	0.47510689902544	0.578142760269856	0.00530854189987832	0.398150773425071	1.41968939400001	0.809192420545925	0.0112966648792195
R179	0.0493543264257576	1.30563663505071	1.19601923605674	1.82516425644601	0.106934373922475	0.00575555614420766	0.919155219041005	2.29747240352599	1.1499322346417	0.012092481595911
R180	0.143240775236924	0.324546929047365	0.219851509687481	0.355753543025565	0.251426845985487	0.781216636549797	-0.951287007780152	0.0702516127947843	0.500197232850918	0.810439204001784
R181	0.0233195720280183	-0.278970531224987	-0.387854896482417	0.38467593205942	0.0614730743802878	0.000920836206246979	0.0870032075031183	1.42747860789194	0.567807268014012	0.00305927081286722
R214	0.0106872167792927	-0.630982639164894	-0.735678058524778	0.6395560943376	0.0339495219970079	0.0163971699517288	-0.187578299110024	0.833960321464913	0.551596411630541	0.0281868706608231
R217	0.0983541186904999	0.536212223206777	0.427999847352295	0.811383522945918	0.185997194264934	0.00240490411359084	-0.3824135480225	0.798315471214575	0.132072186204313	0.00636800346027696
R219	0.38111236923618	0.447233306852856	0.338348941595426	1.30650821043233	0.50814982564824	0.0907388515042118	0.569878777301156	1.91035417768998	2.71381235833388	0.122556370862831
R22	0.262576044037305	1.71604130287496	1.61134588351507	6.56506005442194	0.388724677293662	0.262805244078979	0.0927309856098149	1.11426960618475	3.13630918174914	0.307357241056284
R239	0.284917914063551	0.776408126396668	0.668195750542186	1.5037986694647	0.412982063590373	0.0237944326876892	0.552653251214949	1.73338227045202	1.39417065801317	0.0385155019380494
R240	0.251039408871277	0.720724756947537	0.616029337587653	1.38185398543823	0.377425489692073	0.00302590947095734	1.20113517553771	2.22267379611265	1.09122146199188	0.00744461584818719
R258	0.298492048809706	-0.122093972063573	-0.226789391423457	0.493555190838072	0.425248946249444	0.00491757137779948	0.461278097800292	1.48281671837523	0.833860836118801	0.0105616879797524
R264	0.395856907716161	1.03926111864712	0.934565699287238	2.53016502590663	0.526122918881543	0.0252445031842896	-1.70232758258626	-0.680788962011321	0.239646493668327	0.0400828752849789
R274	0.136150292674012	0.52394009464081	0.415055729383379	0.892948365489938	0.2420449647538	0.022430842581417	-0.350091392790632	0.990384007598193	0.791861030083539	0.0364501191948027
R278	0.11417721321166	0.440256045175499	0.335560625815615	0.454363924481714	0.211100980871336	0.143497993640313	-0.631124394618825	0.390414225956111	0.396248691336562	0.182110530348565
R31	0.107686646504327	-0.497614333298411	-0.602309752658295	1.01329004990681	0.201791193449549	0.00435558361916094	0.695755973427767	1.7172945940027	0.94296989526504	0.00958689304534895
R322	0.20254201584245	1.0692872512042	0.964591831844312	2.14556117771932	0.322825588469192	0.0477493476191119	0.319277913686931	1.34081653426187	1.39766340032584	0.0701898537439949
R4	0.000179514379073593	1.06554298608491	0.957330610230428	0.404018469556664	0.00122422920810844	0.016485709824156	-1.67682881308553	-0.496099793848456	0.105017502223807	0.0282224497401189
R53	0.374261227624426	-0.00176970721668269	-0.109982083071164	0.321854567121989	0.5006195199092	0.357466516993031	-0.976252655169872	0.204476364067204	0.453129865834643	0.404092584426905
R60	0.17622632336101	-0.0874538673983728	-0.195666243252854	0.467297691711745	0.290913295707065	0.122376363463746	-0.741014482811348	0.439714536425727	0.640484146187998	0.160594849214254
R61	0.419660647746681	0.451485074398226	0.342600709140796	1.16858563930244	0.545243836652448	0.146773229246567	-0.970921728275148	0.369553672113676	0.552161396636958	0.185023222322945
R65	0.0529048762478397	-0.169131407244873	-0.273826826604757	0.286578420803495	0.11228790060766	0.536920337039854	-1.16208307277101	-0.140544452196078	0.294376344718587	0.578649896913418
R71	0.905107946143935	0.0800512683428327	-0.0281611075116489	0.634095111125039	0.92850238683729	0.0223691937564973	-0.39544335212246	0.785285667114616	0.630927712396304	0.0364501191948027
R74	0.423445865395668	0.877897797247203	0.769685421392721	3.28047025861127	0.545243836652448	0.00131483297421818	0.817460946659793	1.99818996589687	0.805777975817868	0.00390693226624832
R77	0.0106908350519424	1.01821555644785	0.909331191190421	1.46650513965551	0.0339495219970079	0.0207961215720104	0.855659717289792	2.19613511767862	1.56977253082338	0.0341944133357957
R85	0.682917563237277	-0.0373340329285221	-0.145546408783004	0.952748802543323	0.759608840392265	0.018992697484982	0.145713408332955	1.32644242757003	1.01648514683014	0.0318587183619053
R9	0.0353038974436344	-0.455083809100133	-0.563296184954614	0.616989717565851	0.0820470465729156	0.000711319254077749	-0.174891921327193	1.00583709790988	0.379715571574995	0.00246590674746953
RCL10	0.169860882853699	-0.218877765877441	-0.3280520347983	0.602818550450318	0.287244419785117	0.0152574976269096	-0.510155853950878	0.797073007609523	0.532822375755344	0.0266685672806487
RCL11	0.364919180818558	0.0559701824583282	-0.0532040864625303	0.149922190014233	0.489697997485548	4.40428715081997e-05	0.686042334385001	1.9932711959454	0.26550795574166	0.000398300751030676
RCL115	0.0051427331160402	0.515128021407145	0.396258819305284	0.280989406627786	0.0192736664529074	0.000574577309615302	-0.168509543529303	0.955285200843106	0.354944277773013	0.00211525806017669
RCL117	2.19834965822883e-07	-1.06453871122152	-1.17239079969907	0.142638848479008	5.37949092837174e-06	0.599965622118772	-0.795986008073781	-0.122428704745584	0.147315182953401	0.643262110312911
RCL123	0.0772124403949674	-0.128833831252776	-0.2405220659567	0.291579956167135	0.152954167639554	0.000160973772825356	-0.277033226690158	0.953011224084221	0.225092914315245	0.000917329993086962
RCL127	0.00266675920912122	-0.641845284496418	-0.749767776925382	0.261481641952018	0.011677598220994	0.000814072844224651	0.5262064093405	1.61950043185886	0.319271859331697	0.00277585494424143
RCL12A	0.878188279498013	0.155742385180315	0.0465681162594563	1.06026313803218	0.91560482273477	0.0107053585735937	0.207274874570748	1.51450373613115	1.01965643660545	0.0208104166664251
RCL13	0.00286525484549714	-0.418890013973179	-0.52676568508528	0.34516535085959	0.0122396545020119	0.379563486170128	-1.16871915133422	0.0971596807068056	0.164375924549298	0.426752460126414
RCL130	0.452756414764268	0.567794601283998	0.45862033236314	2.13397121456741	0.565605611237043	0.157433686771002	-1.61939207963968	-0.312163218079283	0.333138215908833	0.197266306315472
RCL136	0.00880798154537098	-0.569655979551937	-0.677508068029486	0.354807122524343	0.0297895961209295	0.176654569943796	0.00985850994195869	0.683415813270155	1.09663784689333	0.216779649252564
RCL140	6.74926288834437e-05	-0.654930224714475	-0.764104493635334	0.279737172273746	0.00053994103106755	6.37716991929601e-05	0.444141751889225	1.75137061344963	0.342123615524632	0.000491278275264285
RCL141A	0.689207438048141	0.174624516612153	0.065450247691295	0.56651617070996	0.764560784608071	0.638006212440939	-1.39610873456568	-0.088879873005274	0.0760358726224769	0.682289419988254
RCL143	0.00207181044742734	-0.930703889310177	-1.03855597778773	0.330737475310072	0.00949737236420021	0.0118823080742062	0.28390639172324	0.957463695051437	0.25378317405464	0.022366697551447
RCL144	0.151042936050771	-0.323369076881916	-0.432543345802774	0.755677379252801	0.260721416585562	0.000926606063512668	0.0713827440124192	1.37861160557282	0.121015929768102	0.00305927081286722
RCL147	0.281251633493828	-0.105845481345163	-0.215019750266021	0.515540751602686	0.409424900230285	0.024808504911995	-0.72733150636534	0.579897355195062	0.232917728951063	0.0396201597246413
RCL152	0.0308834124777816	-0.321658345193145	-0.42958083762211	0.365515271140474	0.0742630034147811	0.00304227089949957	0.238821949008415	1.33211597152678	0.60742949163825	0.00744461584818719
RCL154	0.0313860025568797	-0.265985808356065	-0.375160077276923	0.398420285180931	0.0750377992164481	0.00354342335681596	-0.316034928393479	0.991193933166922	0.127176209681111	0.00832804585556746
RCL17	0.000416724425315546	0.815166608565142	0.696297406463281	0.328235864029298	0.00254937295487158	0.00394018372010605	-0.367486536004352	0.756308208368057	0.402075807684205	0.00886008879764388
RCL18	0.0209612480769097	-0.548879401002152	-0.656731489479702	0.542193953579767	0.0569926745097676	0.497342258825229	-0.473279523981369	0.200277779346827	0.524197700731272	0.544458893871829
RCL2	0.215704250844767	0.529560899814236	0.420386630893378	0.794222009048308	0.337341986283545	0.000194812821947483	0.206142647040138	1.51337150860054	0.286761834952071	0.00103304922558869
RCL20	0.528588531276659	0.381066680235963	0.262197478134102	1.0549512323551	0.633696913576628	9.01526574944293e-05	0.127339642043433	1.25113438641584	0.154717702616254	0.000596309020498544
RCL21	0.00423251511385121	-0.868809989113237	-0.976662077590786	0.395836672782189	0.0164553858631972	0.0195880802492825	1.10316728208057	1.77672458540877	1.40299902256099	0.0327254674044238
RCL25	0.00164864230197091	0.581239811417549	0.462370609315688	0.268266571581809	0.00788316319103333	0.907430684917975	-1.1395160310022	-0.0157212866297902	0.15687559664663	0.918469987654203
RCL28	0.0390382260809554	1.03186973919822	0.91300053709636	0.840313077994817	0.088742634151243	0.0725053277472242	-0.1064072716595	1.01738747271291	1.17361476583094	0.100206698813439
RCL32	0.495319606124219	0.0482571838919357	-0.0706120182099253	0.342222465369048	0.605965124961977	8.92363582619004e-05	0.325736474596019	1.44953121896843	0.108091663855664	0.000596309020498544
RCL33	0.137086096404209	0.746473419967667	0.637299151046808	1.00594357867853	0.242671557890005	0.00326256486508163	-0.188209539937762	1.11901932162264	0.566518439649995	0.00789085455740674
RCL4	0.000251523239868929	-0.833189066464797	-0.942363335385655	0.418675768956707	0.00160974873516115	6.90711913644275e-05	1.15084499022971	2.45807385179011	0.683091562033714	0.000513100278707176
RCL41	0.0347890392787219	0.876805211190435	0.757936009088574	0.826359088954578	0.0816964444602747	0.00337807384962878	-0.247477601558297	0.876317142814113	0.46356851583293	0.0081229983898588
RCL45	1.35659070397238e-06	-0.969900752992552	-1.0777528414701	0.174436927581773	2.56518969478414e-05	0.752387582860493	-0.587237071263681	0.0863202320645159	0.449334545163336	0.787940390068489
RCL52	4.17414541643374e-13	-1.88634026208025	-2.00520946418211	0	1.73644449323644e-10	0.0902229215564742	-1.95864884897726	-0.834854104604853	1.04410670351545	0.122256466995092
RCL58	9.75773577531987e-05	-1.64114703215217	-1.76001623425403	0.68076554306146	0.000712143523251415	0.00024123012436541	-2.57062872256226	-1.44683397818985	0	0.00116688060158152
RCL63	0.00288338014710858	0.565489531669662	0.446620329567801	0.285828110637167	0.0122396545020119	0.00175784333105405	-0.360551682605352	0.763243061767058	0.328252895535283	0.00497457704570399
RCL69	0.618794567439476	0.30761903892472	0.188749836822859	1.01049227641284	0.7052562741228	2.17173927095987e-05	0.974396606464573	2.09819135083698	0.483914380816866	0.00022035208212666
RCL71	0.178831773585068	0.596952108487267	0.478082906385406	0.871016946260228	0.294047501230783	5.05024335051248e-05	0.117875624842602	1.24167036921501	0.293380194311114	0.000411985776094167
RCL72	0.437497837228232	-0.056310152178902	-0.175179354280763	0.591575713868189	0.556572172131329	0.119777262021434	-1.40345821869933	-0.279663474326922	0.306835925691347	0.158182034923544
RCL81	0.00795436802747973	0.413741012487886	0.304566743567028	0.17754918741118	0.0273472487556328	0.00567296582911502	-0.461973721238819	0.845255140321582	0.184304939420756	0.011979460837116
RCL89	0.242312506151557	0.732999944268092	0.614130742166231	1.34548662285967	0.369238104611896	1.48331312012747e-05	0.32855376696886	1.45234851134127	0.276434804226193	0.00015822006614693
RCL9	0.0104250081757161	-0.268175473670666	-0.377349742591524	0.31299940392576	0.0338812765710773	0.000119986357112004	0.382419919852028	1.68964878141243	0.260764630101105	0.000734034184685203
RCL96	0.617581614428187	0.330590496082812	0.211721293980951	1.21265759708212	0.7052562741228	0.0198015174443679	-0.443809662018352	0.679985082354057	0.552184539703421	0.0329497250274282
RMF10	0.966733671901547	0.0890220886670198	-0.0189004037619448	1.21943447715062	0.974528061436268	0.00301454645323964	0.137848916505802	1.23114293902416	0.426397054016148	0.00744461584818719
RMF103	0.70267869161571	0.0226807511266141	-0.0855382226618448	0.778743317230987	0.777431743915254	0.654078657029276	-1.21388758149398	-0.0434958406610104	0.25745322709602	0.694124289092293
RMF105	0.132879210550108	-0.228279369754427	-0.339967604458351	0.563033119521612	0.237243569050836	0.410196061391546	-1.06219847053869	0.167845980235687	0.438487275776021	0.457484079192716
RMF106	0.186519166300152	0.273005022477523	0.165129351365422	0.316940766992462	0.300744082096368	0.0038952877730346	0.446487554104305	1.71236638614533	0.855683640326137	0.00884689540020908
RMF107	0.969835241833375	0.123016765429153	0.0151410943170519	1.07740673642733	0.974528061436268	0.00284177802459993	0.524203546251696	1.79008237829272	0.831484889466926	0.00716472520141557
RMF109	0.736006191196379	0.0398418359588274	-0.0683771378296315	1.13923765433642	0.8099962315812	0.140757509431147	-1.01437534724475	0.156016393588224	0.302968777189259	0.179616944550175
RMF11	0.883686670986628	0.0652748980579466	-0.042647594371018	0.783764127157782	0.918540376105458	0.00806464463774944	-0.0764604557895281	1.01683356672883	0.433590482213378	0.0163653276551403
RMF110	0.926535640195455	0.0850879039650475	-0.0227877671470538	0.664752565538969	0.944703005689484	8.30137458185633e-08	1.43668406719771	2.70256289923873	0.298020106610507	8.84120362891598e-06
RMF111	0.614501787782376	0.340243575083126	0.232024601294667	1.18117526336329	0.7052562741228	0.000388554885909676	-0.00406299740337064	1.1663287434296	0.352974244024484	0.00158469443665123
RMF112	0.0202815087591646	-0.495624634667375	-0.603500305779476	0.449440325007975	0.0558866816327231	5.03554797055855e-06	1.54402280263771	2.80990163467873	0	9.49768148350422e-05
RMF113	0.123064869088759	-0.235925207664518	-0.34380087877662	0.553574925507359	0.225528570664862	0.00381491633200386	0.12737068673989	1.39324951878091	0.709690424315759	0.00876798449786523
RMF114	0.0293489181226247	-0.719585235499354	-0.827460906611456	0.670659862712777	0.072243490763384	0.000111535398460154	0.14901937428889	1.41489820632991	0.406970848739619	0.000713826550144986
RMF115A	0.0273462319664878	-0.659568284911194	-0.777482078311043	0.617519582513963	0.0689456515033875	0.0559751116764654	-0.625744131352779	0.449202167806461	0.482190186656611	0.0793534599265366
RMF125	0.937180779980464	0.126823520442075	0.0225655186960106	0.746557287647535	0.953220548830985	0.351485672128848	-0.643657163670567	-0.183470745902019	0.346241669564791	0.398414276854498
RMF131	0.887672963123528	0.0503615205509774	-0.0538964811950873	1.11638172973446	0.9185869469139	0.0143729166001999	0.104495302657475	0.564681720426022	0.324524696860513	0.0256379620620468
RMF135	2.04897411264477e-07	-1.1096446846132	-1.21979027329148	0.147188616607426	5.3273326928764e-06	0.000828747829232227	0.0580117666159454	0.91383602074328	0.286155423679967	0.00280291948748461
RMF136	0.00376072112524627	-0.504649768300555	-0.612515200165147	0.421282982704982	0.01495599214513	0.0029527048354362	-0.0295451359327336	0.7957643134109	0.391823718192308	0.00739954946711722
RMF138	0.252221841669222	-0.245109862828271	-0.356798097532195	0.801944342210706	0.377425489692073	0.000361155568249206	0.135816069957309	1.36586052073169	0.486148363208085	0.00151013921220622
RMF140	0.00364026629664108	-0.766194334325591	-0.877882569029515	0.599427897416019	0.0147024347514824	0.00297714698884584	-0.2675606326754	0.96248381809898	0.49918104506662	0.00741612663089743
RMF157	0.446148627625126	0.255841781150836	0.144153546446912	0.498192468296165	0.562955280184612	0.000277219341481326	-0.343640412320465	0.886404038453914	0.190127312538886	0.0012324717881711
RMF160	5.70546572561507e-09	-1.19326585982363	-1.30341144850192	0.0907885651150032	3.39067677407981e-07	2.96540334826686e-06	1.4332437231131	2.28906797724043	0.307572033104433	7.18438694675543e-05
RMF161	4.40172684096295e-06	-0.608267978189744	-0.718413566868027	0.135348711950898	5.90683343819544e-05	0.0282334818703017	0.28580616219415	1.14163041632149	0.973497216323202	0.044154618263329
RMF162	0.0123855367095644	-0.61115186184991	-0.721297450528193	0.527580312423452	0.0373597166618662	0.00339951319953932	-0.150781138813203	0.705043115314132	0.292432378702148	0.00812757178740435
RMF164	0.00345150307207785	-0.517245708056449	-0.627391296734732	0.353720820980761	0.0142160918612315	9.03064141620391e-05	1.33391293752112	2.18973719164845	0.583358506556736	0.000596309020498544
RMF166A	0.0723993522715209	-0.0887706044168381	-0.200458839120762	0.230367116032456	0.146204517208508	0.0117986059938145	-0.714888327468531	0.515156123305848	0.320303669258291	0.0223100913337583
RMF177	0.427393253996042	-0.119878031537487	-0.237791824937336	0.747301551397289	0.547063365114934	0.132079130901233	-0.443211845844571	0.63173445331467	0.921516024172858	0.170781792907337
RMF178	8.92057629433451e-05	-0.419316523911424	-0.529462112589707	0.158559996262619	0.000668842863808606	0.00103153872642557	0.0443840758902264	0.900208330017561	0.321182866789572	0.00330092392456182
RMF196	1.81605046768804e-06	-0.790209418141048	-0.900355006819331	0.149495156647068	3.14782081065926e-05	0.0897572439802724	-1.1556420649827	-0.29981781085536	0.251938417335954	0.122022919920893
RMF20	2.49592747387456e-09	-0.98413216178235	-1.09205465421131	0.104858021123675	2.07661165826363e-07	0.00447968732779253	0.0602242729735563	1.15351829549192	0.308192328129968	0.00975680590765285
RMF21	0.747476348893369	0.0426433797499418	-0.0652791126790228	0.543478791984286	0.820448973983223	0.0316788512023404	-0.364166377719412	0.729127644798949	0.171225584839829	0.0489903423798276
RMF212	0.774000586564749	0.0228399937208329	-0.088848240983091	0.802318221397453	0.832000630519214	0.0150728860477105	-0.762786423829213	0.467258026945166	0.292761210251994	0.0264790047771871
RMF215	6.74643622792257e-05	-0.949650474363778	-1.06756426776363	0.344479494846368	0.00053994103106755	0.132191676240775	-0.629571277748175	0.445375021411065	0.636468876248514	0.170781792907337
RMF217	0.00361356705291432	-0.534006380991828	-0.645694615695752	0.259265094781867	0.0147024347514824	0.900278016691042	-1.24906294966956	-0.019018498895178	0.27417515478072	0.913452816935302
RMF22	0.461411162414133	0.338749652982273	0.230530679193814	0.827146041072967	0.57297624944561	0.00315323437231192	0.638070403700548	1.80846214453352	0.810899900390585	0.00767102630925005
RMF220A	0.0349566517161752	-0.482954849383899	-0.587212851129963	0.510380419286638	0.0816964444602747	0.000539955732258167	1.17993848586244	1.64012490363099	0.62374808651524	0.00202361787945403
RMF224	0.0203939284918022	-0.426441486107899	-0.544355279507748	0.445063382920173	0.0558866816327231	0.00129569726853838	0.0520742062649599	1.1270205054242	0.488679032131631	0.00387964220578217
RMF23	0.489478835762763	-0.0525719065064965	-0.160494398935461	0.614887693333043	0.600658394328346	0.00106374011412686	0.562824870570194	1.65611889308855	0.228587857514586	0.00331468069506301
RMF231	0.508905777385032	0.0312914225590604	-0.0729665791870044	0.309831855853374	0.615420940093526	0.244713703635573	-0.210571839801689	0.249614577966858	0.39953957202063	0.289207104296586
RMF25	0.213020432853036	-0.115303470305708	-0.223225962734673	0.457677150038175	0.334401887044766	0.000602720579509207	0.709514827406935	1.80280884992529	0.263584435712199	0.00219940141294588
RMF254	0.361645997229795	-0.295754068106561	-0.400012069852626	1.18554478733027	0.489385583569821	0.944258480571351	-0.442985633316557	0.0172007844519899	0.53872436588128	0.949999200583862
RMF259	0.105180507654499	-0.182891569347342	-0.300805362747191	0.775755345929844	0.197986837937881	0.709872766826882	-1.1193717896689	-0.0444254905096564	0.128045355569621	0.749510332487267
RMF26	0.0304960110088347	7.76763754456186	7.65971505213289	6.29644559602005	0.0737577940678792	0.00832805983277916	0.0529811514604494	1.14627517397881	0.682167877406111	0.0168178295652239
RMF261	1.48176976369817e-05	-0.817325104563768	-0.927470693242051	0.212622083384488	0.0001622147951838	0.215966651396003	-1.09055142380113	-0.234727169673794	0.350478870677667	0.259659326533923
RMF267	0.00591383466043629	-0.494461958261571	-0.61237575166142	0.382817877630786	0.0217712851216062	0.000636481607954145	0.04734445031178	1.12229074947102	0.426791981651014	0.00230240303399065
RMF27	0.172038023979988	-0.127581651387324	-0.239269886091248	0.441406848987589	0.287439362459186	0.34351128523413	-1.05048846512179	0.179555985652588	0.389746783343769	0.390439056440978
RMF273	0.469740992719258	0.220119675971865	0.115861674225801	0.402771559032673	0.578142760269856	0.0280739191345601	-0.0143836211079167	0.445802796660631	0.208129021011743	0.0440707560753849
RMF278	0.0144632120304484	-0.88141444634787	-0.991560035026154	1.38721943220989	0.0420747986340318	0.00025693233708932	1.54402280263771	2.39984705676505	0	0.00120094215987817
